feed_product_id,sku,name,qty,status,visibility,price,type_id,description,image,tags
PROD388;SKU388;"Product 388";92;1;true;26.41;simple;"Description for Sample Product 388";https://picsum.photos/id/163/200/200;sport,experience,tech
PROD389;SKU389;"Product 389";65;1;false;44.21;simple;"Description for Sample Product 389";https://picsum.photos/id/61/200/200;home,experience,tech
PROD390;SKU390;"Product 390";7;1;false;33.24;simple;"Description for Sample Product 390";https://picsum.photos/id/209/200/200;home,experience,food
PROD391;SKU391;"Product 391";61;1;false;53.64;simple;"Description for Sample Product 391";https://picsum.photos/id/24/200/200;sport,experience,tech
PROD392;SKU392;"Product 392";48;0;false;37.05;simple;"Description for Sample Product 392";https://picsum.photos/id/6/200/200;home,sport,food
PROD393;SKU393;"Product 393";9;1;false;94.25;simple;"Description for Sample Product 393";https://picsum.photos/id/443/200/200;home,sport,food
PROD394;SKU394;"Product 394";96;0;true;20.05;simple;"Description for Sample Product 394";https://picsum.photos/id/457/200/200;home,sport,travel
PROD395;SKU395;"Product 395";54;0;true;73.04;simple;"Description for Sample Product 395";https://picsum.photos/id/229/200/200;food,travel,tech
PROD396;SKU396;"Product 396";22;0;true;56.99;simple;"Description for Sample Product 396";https://picsum.photos/id/306/200/200;home,sport,food
PROD397;SKU397;"Product 397";23;0;true;95.51;simple;"Description for Sample Product 397";https://picsum.photos/id/377/200/200;home,sport,tech
PROD398;SKU398;"Product 398";5;1;false;74.23;simple;"Description for Sample Product 398";https://picsum.photos/id/444/200/200;experience,travel,tech
PROD399;SKU399;"Product 399";16;0;true;74.07;simple;"Description for Sample Product 399";https://picsum.photos/id/300/200/200;sport,travel,tech
PROD400;SKU400;"Product 400";48;1;true;17.84;simple;"Description for Sample Product 400";https://picsum.photos/id/96/200/200;home,food,tech
PROD401;SKU401;"Product 401";12;1;false;30.15;simple;"Description for Sample Product 401";https://picsum.photos/id/500/200/200;home,sport,tech
PROD402;SKU402;"Product 402";66;0;true;88.38;simple;"Description for Sample Product 402";https://picsum.photos/id/341/200/200;experience,food,tech
PROD403;SKU403;"Product 403";20;1;true;35.43;simple;"Description for Sample Product 403";https://picsum.photos/id/369/200/200;experience,food,travel
PROD404;SKU404;"Product 404";30;0;true;79.76;simple;"Description for Sample Product 404";https://picsum.photos/id/386/200/200;sport,food,travel
PROD405;SKU405;"Product 405";22;1;false;58.42;simple;"Description for Sample Product 405";https://picsum.photos/id/78/200/200;experience,food,travel
PROD406;SKU406;"Product 406";76;0;false;44.18;simple;"Description for Sample Product 406";https://picsum.photos/id/269/200/200;sport,experience,tech
PROD407;SKU407;"Product 407";40;0;false;66.75;simple;"Description for Sample Product 407";https://picsum.photos/id/161/200/200;experience,food,tech
PROD408;SKU408;"Product 408";67;1;false;34.84;simple;"Description for Sample Product 408";https://picsum.photos/id/445/200/200;sport,food,tech
PROD409;SKU409;"Product 409";77;1;false;95.30;simple;"Description for Sample Product 409";https://picsum.photos/id/98/200/200;home,experience,tech
PROD410;SKU410;"Product 410";40;1;false;29.73;simple;"Description for Sample Product 410";https://picsum.photos/id/48/200/200;sport,food,tech
PROD411;SKU411;"Product 411";74;1;false;74.43;simple;"Description for Sample Product 411";https://picsum.photos/id/271/200/200;home,experience,travel
PROD412;SKU412;"Product 412";16;0;false;84.71;simple;"Description for Sample Product 412";https://picsum.photos/id/222/200/200;home,experience,travel
PROD413;SKU413;"Product 413";79;0;true;94.92;simple;"Description for Sample Product 413";https://picsum.photos/id/196/200/200;sport,food,tech
PROD414;SKU414;"Product 414";27;0;false;85.37;simple;"Description for Sample Product 414";https://picsum.photos/id/367/200/200;experience,travel,tech
PROD415;SKU415;"Product 415";17;0;false;84.12;simple;"Description for Sample Product 415";https://picsum.photos/id/452/200/200;food,travel,tech
PROD416;SKU416;"Product 416";25;1;false;73.09;simple;"Description for Sample Product 416";https://picsum.photos/id/425/200/200;home,food,tech
PROD417;SKU417;"Product 417";65;1;false;56.64;simple;"Description for Sample Product 417";https://picsum.photos/id/442/200/200;home,travel,tech
PROD418;SKU418;"Product 418";83;0;true;99.09;simple;"Description for Sample Product 418";https://picsum.photos/id/451/200/200;home,travel,tech
PROD419;SKU419;"Product 419";18;0;true;73.80;simple;"Description for Sample Product 419";https://picsum.photos/id/337/200/200;sport,travel,tech
PROD420;SKU420;"Product 420";23;0;true;76.81;simple;"Description for Sample Product 420";https://picsum.photos/id/85/200/200;home,sport,tech
PROD421;SKU421;"Product 421";38;1;true;94.70;simple;"Description for Sample Product 421";https://picsum.photos/id/88/200/200;sport,experience,travel
PROD422;SKU422;"Product 422";25;0;false;39.32;simple;"Description for Sample Product 422";https://picsum.photos/id/45/200/200;sport,experience,food
PROD423;SKU423;"Product 423";74;1;true;34.43;simple;"Description for Sample Product 423";https://picsum.photos/id/493/200/200;sport,travel,tech
PROD424;SKU424;"Product 424";61;0;false;50.33;simple;"Description for Sample Product 424";https://picsum.photos/id/62/200/200;home,experience,travel
PROD425;SKU425;"Product 425";15;1;false;30.01;simple;"Description for Sample Product 425";https://picsum.photos/id/484/200/200;sport,travel,tech
PROD426;SKU426;"Product 426";25;1;false;18.59;simple;"Description for Sample Product 426";https://picsum.photos/id/156/200/200;sport,food,tech
PROD427;SKU427;"Product 427";94;1;false;86.78;simple;"Description for Sample Product 427";https://picsum.photos/id/303/200/200;home,sport,travel
PROD428;SKU428;"Product 428";92;0;false;16.64;simple;"Description for Sample Product 428";https://picsum.photos/id/379/200/200;sport,food,travel
PROD429;SKU429;"Product 429";46;0;false;34.92;simple;"Description for Sample Product 429";https://picsum.photos/id/123/200/200;home,sport,food
PROD430;SKU430;"Product 430";69;0;true;11.15;simple;"Description for Sample Product 430";https://picsum.photos/id/498/200/200;sport,travel,tech
PROD431;SKU431;"Product 431";31;1;true;47.26;simple;"Description for Sample Product 431";https://picsum.photos/id/9/200/200;experience,food,travel
PROD432;SKU432;"Product 432";37;1;true;74.00;simple;"Description for Sample Product 432";https://picsum.photos/id/233/200/200;home,sport,travel
PROD433;SKU433;"Product 433";58;0;false;74.63;simple;"Description for Sample Product 433";https://picsum.photos/id/341/200/200;home,experience,travel
PROD434;SKU434;"Product 434";67;0;false;78.38;simple;"Description for Sample Product 434";https://picsum.photos/id/30/200/200;home,experience,travel
PROD435;SKU435;"Product 435";10;0;false;45.71;simple;"Description for Sample Product 435";https://picsum.photos/id/78/200/200;home,sport,experience
PROD436;SKU436;"Product 436";63;0;false;73.15;simple;"Description for Sample Product 436";https://picsum.photos/id/424/200/200;home,experience,food
PROD437;SKU437;"Product 437";61;1;true;63.64;simple;"Description for Sample Product 437";https://picsum.photos/id/283/200/200;home,food,travel
PROD438;SKU438;"Product 438";89;0;true;74.76;simple;"Description for Sample Product 438";https://picsum.photos/id/417/200/200;home,sport,experience
PROD439;SKU439;"Product 439";44;1;true;60.60;simple;"Description for Sample Product 439";https://picsum.photos/id/123/200/200;home,experience,tech
PROD440;SKU440;"Product 440";92;0;true;70.68;simple;"Description for Sample Product 440";https://picsum.photos/id/93/200/200;sport,food,tech
PROD441;SKU441;"Product 441";99;1;false;62.28;simple;"Description for Sample Product 441";https://picsum.photos/id/145/200/200;sport,experience,tech
PROD442;SKU442;"Product 442";42;0;true;77.89;simple;"Description for Sample Product 442";https://picsum.photos/id/268/200/200;sport,experience,travel
PROD443;SKU443;"Product 443";19;0;true;88.28;simple;"Description for Sample Product 443";https://picsum.photos/id/226/200/200;experience,travel,tech
PROD444;SKU444;"Product 444";89;1;false;40.19;simple;"Description for Sample Product 444";https://picsum.photos/id/371/200/200;sport,food,travel
PROD445;SKU445;"Product 445";88;1;true;98.55;simple;"Description for Sample Product 445";https://picsum.photos/id/260/200/200;home,sport,experience
PROD446;SKU446;"Product 446";61;0;true;18.99;simple;"Description for Sample Product 446";https://picsum.photos/id/238/200/200;home,food,tech
PROD447;SKU447;"Product 447";27;1;true;88.11;simple;"Description for Sample Product 447";https://picsum.photos/id/420/200/200;sport,food,travel
PROD448;SKU448;"Product 448";79;1;false;27.71;simple;"Description for Sample Product 448";https://picsum.photos/id/384/200/200;home,sport,experience
PROD449;SKU449;"Product 449";100;0;true;73.26;simple;"Description for Sample Product 449";https://picsum.photos/id/152/200/200;home,sport,experience
PROD450;SKU450;"Product 450";93;0;true;50.99;simple;"Description for Sample Product 450";https://picsum.photos/id/84/200/200;home,sport,experience
PROD451;SKU451;"Product 451";10;1;false;31.11;simple;"Description for Sample Product 451";https://picsum.photos/id/264/200/200;home,sport,experience
PROD452;SKU452;"Product 452";72;1;false;14.60;simple;"Description for Sample Product 452";https://picsum.photos/id/385/200/200;home,sport,food
PROD453;SKU453;"Product 453";79;1;true;36.73;simple;"Description for Sample Product 453";https://picsum.photos/id/109/200/200;sport,experience,travel
PROD454;SKU454;"Product 454";18;0;false;18.18;simple;"Description for Sample Product 454";https://picsum.photos/id/467/200/200;home,sport,food
PROD455;SKU455;"Product 455";6;1;true;19.96;simple;"Description for Sample Product 455";https://picsum.photos/id/460/200/200;home,sport,food
PROD456;SKU456;"Product 456";62;0;false;12.01;simple;"Description for Sample Product 456";https://picsum.photos/id/227/200/200;home,sport,travel
PROD457;SKU457;"Product 457";77;1;false;10.58;simple;"Description for Sample Product 457";https://picsum.photos/id/372/200/200;sport,experience,travel
PROD458;SKU458;"Product 458";59;1;false;84.11;simple;"Description for Sample Product 458";https://picsum.photos/id/405/200/200;home,food,tech
PROD459;SKU459;"Product 459";28;1;true;13.15;simple;"Description for Sample Product 459";https://picsum.photos/id/174/200/200;sport,food,tech
PROD460;SKU460;"Product 460";63;1;true;59.05;simple;"Description for Sample Product 460";https://picsum.photos/id/359/200/200;sport,food,tech
PROD461;SKU461;"Product 461";9;1;true;98.31;simple;"Description for Sample Product 461";https://picsum.photos/id/146/200/200;sport,food,tech
PROD462;SKU462;"Product 462";88;1;true;20.83;simple;"Description for Sample Product 462";https://picsum.photos/id/140/200/200;sport,food,tech
PROD463;SKU463;"Product 463";74;0;false;33.39;simple;"Description for Sample Product 463";https://picsum.photos/id/399/200/200;home,experience,food
PROD464;SKU464;"Product 464";29;1;true;33.95;simple;"Description for Sample Product 464";https://picsum.photos/id/16/200/200;home,experience,food
PROD465;SKU465;"Product 465";9;0;false;47.08;simple;"Description for Sample Product 465";https://picsum.photos/id/196/200/200;sport,experience,food
PROD466;SKU466;"Product 466";96;0;false;23.50;simple;"Description for Sample Product 466";https://picsum.photos/id/357/200/200;home,experience,travel
PROD467;SKU467;"Product 467";64;0;false;31.23;simple;"Description for Sample Product 467";https://picsum.photos/id/483/200/200;experience,food,tech
PROD468;SKU468;"Product 468";10;1;true;34.81;simple;"Description for Sample Product 468";https://picsum.photos/id/370/200/200;home,experience,travel
PROD469;SKU469;"Product 469";81;1;true;14.52;simple;"Description for Sample Product 469";https://picsum.photos/id/354/200/200;experience,food,tech
PROD470;SKU470;"Product 470";59;1;false;55.32;simple;"Description for Sample Product 470";https://picsum.photos/id/476/200/200;sport,experience,travel
PROD471;SKU471;"Product 471";13;0;false;53.38;simple;"Description for Sample Product 471";https://picsum.photos/id/352/200/200;experience,food,tech
PROD472;SKU472;"Product 472";80;1;true;91.17;simple;"Description for Sample Product 472";https://picsum.photos/id/461/200/200;home,experience,tech
PROD473;SKU473;"Product 473";32;0;false;30.19;simple;"Description for Sample Product 473";https://picsum.photos/id/206/200/200;home,travel,tech
PROD474;SKU474;"Product 474";97;0;true;37.16;simple;"Description for Sample Product 474";https://picsum.photos/id/42/200/200;home,travel,tech
PROD475;SKU475;"Product 475";91;1;false;47.42;simple;"Description for Sample Product 475";https://picsum.photos/id/14/200/200;home,food,tech
PROD476;SKU476;"Product 476";56;1;false;33.13;simple;"Description for Sample Product 476";https://picsum.photos/id/429/200/200;sport,experience,food
PROD477;SKU477;"Product 477";16;0;true;42.67;simple;"Description for Sample Product 477";https://picsum.photos/id/98/200/200;home,sport,experience
PROD478;SKU478;"Product 478";68;0;false;53.03;simple;"Description for Sample Product 478";https://picsum.photos/id/156/200/200;sport,food,tech
PROD479;SKU479;"Product 479";10;0;false;35.26;simple;"Description for Sample Product 479";https://picsum.photos/id/128/200/200;sport,food,travel
PROD480;SKU480;"Product 480";87;1;true;82.55;simple;"Description for Sample Product 480";https://picsum.photos/id/65/200/200;home,experience,tech
PROD481;SKU481;"Product 481";22;0;false;22.98;simple;"Description for Sample Product 481";https://picsum.photos/id/359/200/200;home,experience,food
PROD482;SKU482;"Product 482";9;1;false;66.75;simple;"Description for Sample Product 482";https://picsum.photos/id/167/200/200;sport,food,tech
PROD483;SKU483;"Product 483";26;1;true;28.03;simple;"Description for Sample Product 483";https://picsum.photos/id/211/200/200;home,travel,tech
PROD484;SKU484;"Product 484";69;0;false;32.62;simple;"Description for Sample Product 484";https://picsum.photos/id/132/200/200;food,travel,tech
PROD485;SKU485;"Product 485";19;1;true;79.51;simple;"Description for Sample Product 485";https://picsum.photos/id/66/200/200;home,food,tech
PROD486;SKU486;"Product 486";6;0;false;22.51;simple;"Description for Sample Product 486";https://picsum.photos/id/119/200/200;home,food,tech
PROD487;SKU487;"Product 487";88;1;false;78.46;simple;"Description for Sample Product 487";https://picsum.photos/id/445/200/200;home,travel,tech
PROD488;SKU488;"Product 488";95;1;true;58.21;simple;"Description for Sample Product 488";https://picsum.photos/id/421/200/200;sport,experience,travel
PROD489;SKU489;"Product 489";6;1;false;47.67;simple;"Description for Sample Product 489";https://picsum.photos/id/269/200/200;home,sport,travel
PROD490;SKU490;"Product 490";92;0;true;52.32;simple;"Description for Sample Product 490";https://picsum.photos/id/267/200/200;home,experience,tech
PROD491;SKU491;"Product 491";68;0;true;70.01;simple;"Description for Sample Product 491";https://picsum.photos/id/209/200/200;sport,experience,travel
PROD492;SKU492;"Product 492";75;1;false;41.91;simple;"Description for Sample Product 492";https://picsum.photos/id/305/200/200;food,travel,tech
PROD493;SKU493;"Product 493";24;1;true;16.99;simple;"Description for Sample Product 493";https://picsum.photos/id/246/200/200;home,experience,travel
PROD494;SKU494;"Product 494";30;1;true;67.87;simple;"Description for Sample Product 494";https://picsum.photos/id/33/200/200;home,sport,tech
PROD495;SKU495;"Product 495";91;1;true;87.01;simple;"Description for Sample Product 495";https://picsum.photos/id/98/200/200;home,travel,tech
PROD496;SKU496;"Product 496";62;0;true;89.61;simple;"Description for Sample Product 496";https://picsum.photos/id/198/200/200;sport,experience,travel
PROD497;SKU497;"Product 497";42;1;true;25.13;simple;"Description for Sample Product 497";https://picsum.photos/id/158/200/200;home,sport,food
PROD498;SKU498;"Product 498";17;0;true;53.22;simple;"Description for Sample Product 498";https://picsum.photos/id/180/200/200;home,sport,experience
PROD499;SKU499;"Product 499";53;0;false;40.03;simple;"Description for Sample Product 499";https://picsum.photos/id/240/200/200;home,experience,food
PROD500;SKU500;"Product 500";67;1;true;97.79;simple;"Description for Sample Product 500";https://picsum.photos/id/212/200/200;sport,experience,tech
PROD501;SKU501;"Product 501";13;0;false;64.54;simple;"Description for Sample Product 501";https://picsum.photos/id/117/200/200;home,sport,food
PROD502;SKU502;"Product 502";68;1;false;30.94;simple;"Description for Sample Product 502";https://picsum.photos/id/91/200/200;home,sport,food
PROD503;SKU503;"Product 503";19;1;true;48.05;simple;"Description for Sample Product 503";https://picsum.photos/id/486/200/200;home,sport,travel
PROD504;SKU504;"Product 504";3;1;false;68.11;simple;"Description for Sample Product 504";https://picsum.photos/id/14/200/200;home,sport,tech
PROD505;SKU505;"Product 505";32;1;false;66.23;simple;"Description for Sample Product 505";https://picsum.photos/id/437/200/200;home,travel,tech
PROD506;SKU506;"Product 506";73;0;false;43.03;simple;"Description for Sample Product 506";https://picsum.photos/id/71/200/200;sport,experience,food
PROD507;SKU507;"Product 507";97;0;false;46.11;simple;"Description for Sample Product 507";https://picsum.photos/id/293/200/200;home,sport,tech
PROD508;SKU508;"Product 508";95;0;false;51.00;simple;"Description for Sample Product 508";https://picsum.photos/id/298/200/200;food,travel,tech
PROD509;SKU509;"Product 509";10;1;true;22.96;simple;"Description for Sample Product 509";https://picsum.photos/id/224/200/200;experience,food,tech
PROD510;SKU510;"Product 510";90;0;true;88.60;simple;"Description for Sample Product 510";https://picsum.photos/id/459/200/200;home,travel,tech
PROD511;SKU511;"Product 511";75;1;false;27.10;simple;"Description for Sample Product 511";https://picsum.photos/id/93/200/200;sport,experience,tech
PROD512;SKU512;"Product 512";59;0;true;35.36;simple;"Description for Sample Product 512";https://picsum.photos/id/104/200/200;sport,travel,tech
PROD513;SKU513;"Product 513";46;1;false;69.33;simple;"Description for Sample Product 513";https://picsum.photos/id/55/200/200;experience,food,tech
PROD514;SKU514;"Product 514";6;0;true;29.63;simple;"Description for Sample Product 514";https://picsum.photos/id/391/200/200;home,sport,tech
PROD515;SKU515;"Product 515";79;1;true;97.78;simple;"Description for Sample Product 515";https://picsum.photos/id/165/200/200;sport,food,tech
PROD516;SKU516;"Product 516";10;1;true;58.22;simple;"Description for Sample Product 516";https://picsum.photos/id/437/200/200;sport,food,travel
PROD517;SKU517;"Product 517";63;0;true;56.27;simple;"Description for Sample Product 517";https://picsum.photos/id/169/200/200;home,sport,tech
PROD518;SKU518;"Product 518";75;0;true;71.33;simple;"Description for Sample Product 518";https://picsum.photos/id/239/200/200;experience,travel,tech
PROD519;SKU519;"Product 519";14;0;true;48.36;simple;"Description for Sample Product 519";https://picsum.photos/id/173/200/200;home,travel,tech
PROD520;SKU520;"Product 520";88;0;true;35.20;simple;"Description for Sample Product 520";https://picsum.photos/id/31/200/200;sport,travel,tech
PROD521;SKU521;"Product 521";35;0;false;21.78;simple;"Description for Sample Product 521";https://picsum.photos/id/247/200/200;sport,travel,tech
PROD522;SKU522;"Product 522";94;1;false;41.78;simple;"Description for Sample Product 522";https://picsum.photos/id/121/200/200;sport,experience,travel
PROD523;SKU523;"Product 523";82;0;false;96.31;simple;"Description for Sample Product 523";https://picsum.photos/id/19/200/200;home,experience,travel
PROD524;SKU524;"Product 524";89;1;false;86.72;simple;"Description for Sample Product 524";https://picsum.photos/id/440/200/200;home,travel,tech
PROD525;SKU525;"Product 525";76;0;false;65.68;simple;"Description for Sample Product 525";https://picsum.photos/id/385/200/200;experience,food,travel
PROD526;SKU526;"Product 526";69;1;true;24.09;simple;"Description for Sample Product 526";https://picsum.photos/id/329/200/200;experience,food,tech
PROD527;SKU527;"Product 527";15;1;true;68.61;simple;"Description for Sample Product 527";https://picsum.photos/id/61/200/200;sport,food,travel
PROD528;SKU528;"Product 528";15;1;true;90.80;simple;"Description for Sample Product 528";https://picsum.photos/id/465/200/200;food,travel,tech
PROD529;SKU529;"Product 529";14;0;true;52.02;simple;"Description for Sample Product 529";https://picsum.photos/id/354/200/200;experience,food,travel
PROD530;SKU530;"Product 530";95;0;false;51.04;simple;"Description for Sample Product 530";https://picsum.photos/id/375/200/200;home,experience,food
PROD531;SKU531;"Product 531";60;1;false;89.81;simple;"Description for Sample Product 531";https://picsum.photos/id/215/200/200;home,sport,experience
PROD532;SKU532;"Product 532";81;0;true;51.31;simple;"Description for Sample Product 532";https://picsum.photos/id/339/200/200;food,travel,tech
PROD533;SKU533;"Product 533";42;1;true;50.37;simple;"Description for Sample Product 533";https://picsum.photos/id/409/200/200;home,sport,travel
PROD534;SKU534;"Product 534";72;1;false;13.20;simple;"Description for Sample Product 534";https://picsum.photos/id/241/200/200;sport,food,travel
PROD535;SKU535;"Product 535";67;1;false;16.06;simple;"Description for Sample Product 535";https://picsum.photos/id/204/200/200;home,food,tech
PROD536;SKU536;"Product 536";66;1;false;84.42;simple;"Description for Sample Product 536";https://picsum.photos/id/69/200/200;sport,experience,tech
PROD537;SKU537;"Product 537";31;1;true;69.31;simple;"Description for Sample Product 537";https://picsum.photos/id/417/200/200;experience,food,tech
PROD538;SKU538;"Product 538";46;0;true;66.19;simple;"Description for Sample Product 538";https://picsum.photos/id/476/200/200;home,experience,food
PROD539;SKU539;"Product 539";100;0;true;63.93;simple;"Description for Sample Product 539";https://picsum.photos/id/193/200/200;experience,travel,tech
PROD540;SKU540;"Product 540";55;0;true;78.06;simple;"Description for Sample Product 540";https://picsum.photos/id/305/200/200;sport,food,travel
PROD541;SKU541;"Product 541";100;1;true;31.44;simple;"Description for Sample Product 541";https://picsum.photos/id/53/200/200;food,travel,tech
PROD542;SKU542;"Product 542";28;0;true;21.04;simple;"Description for Sample Product 542";https://picsum.photos/id/72/200/200;home,sport,travel
PROD543;SKU543;"Product 543";96;1;true;50.25;simple;"Description for Sample Product 543";https://picsum.photos/id/124/200/200;sport,travel,tech
PROD544;SKU544;"Product 544";82;1;true;31.08;simple;"Description for Sample Product 544";https://picsum.photos/id/211/200/200;home,sport,tech
PROD545;SKU545;"Product 545";28;0;true;25.96;simple;"Description for Sample Product 545";https://picsum.photos/id/138/200/200;home,travel,tech
PROD546;SKU546;"Product 546";49;1;true;67.84;simple;"Description for Sample Product 546";https://picsum.photos/id/334/200/200;sport,travel,tech
PROD547;SKU547;"Product 547";95;0;false;86.18;simple;"Description for Sample Product 547";https://picsum.photos/id/203/200/200;sport,food,travel
PROD548;SKU548;"Product 548";39;0;false;39.55;simple;"Description for Sample Product 548";https://picsum.photos/id/21/200/200;experience,food,tech
PROD549;SKU549;"Product 549";10;0;true;18.61;simple;"Description for Sample Product 549";https://picsum.photos/id/477/200/200;experience,food,tech
PROD550;SKU550;"Product 550";85;0;false;62.11;simple;"Description for Sample Product 550";https://picsum.photos/id/126/200/200;experience,travel,tech
PROD551;SKU551;"Product 551";23;1;true;99.39;simple;"Description for Sample Product 551";https://picsum.photos/id/43/200/200;sport,experience,tech
PROD552;SKU552;"Product 552";79;1;true;32.04;simple;"Description for Sample Product 552";https://picsum.photos/id/348/200/200;food,travel,tech
PROD553;SKU553;"Product 553";1;1;false;94.64;simple;"Description for Sample Product 553";https://picsum.photos/id/487/200/200;home,travel,tech
PROD554;SKU554;"Product 554";95;0;false;15.89;simple;"Description for Sample Product 554";https://picsum.photos/id/316/200/200;sport,experience,food
PROD555;SKU555;"Product 555";86;0;true;36.50;simple;"Description for Sample Product 555";https://picsum.photos/id/228/200/200;food,travel,tech
PROD556;SKU556;"Product 556";4;1;true;10.80;simple;"Description for Sample Product 556";https://picsum.photos/id/315/200/200;experience,travel,tech
PROD557;SKU557;"Product 557";60;0;true;41.14;simple;"Description for Sample Product 557";https://picsum.photos/id/154/200/200;home,travel,tech
PROD558;SKU558;"Product 558";33;1;true;50.30;simple;"Description for Sample Product 558";https://picsum.photos/id/63/200/200;experience,food,travel
PROD559;SKU559;"Product 559";74;1;true;10.10;simple;"Description for Sample Product 559";https://picsum.photos/id/498/200/200;sport,experience,tech
PROD560;SKU560;"Product 560";29;1;false;90.84;simple;"Description for Sample Product 560";https://picsum.photos/id/60/200/200;home,sport,food
PROD561;SKU561;"Product 561";6;0;true;99.22;simple;"Description for Sample Product 561";https://picsum.photos/id/84/200/200;home,sport,tech
PROD562;SKU562;"Product 562";36;0;true;60.46;simple;"Description for Sample Product 562";https://picsum.photos/id/394/200/200;home,experience,tech
PROD563;SKU563;"Product 563";29;0;false;98.64;simple;"Description for Sample Product 563";https://picsum.photos/id/176/200/200;home,experience,tech
PROD564;SKU564;"Product 564";25;1;true;69.63;simple;"Description for Sample Product 564";https://picsum.photos/id/429/200/200;sport,experience,tech
PROD565;SKU565;"Product 565";7;0;true;41.34;simple;"Description for Sample Product 565";https://picsum.photos/id/204/200/200;sport,travel,tech
PROD566;SKU566;"Product 566";29;1;true;68.06;simple;"Description for Sample Product 566";https://picsum.photos/id/481/200/200;sport,travel,tech
PROD567;SKU567;"Product 567";64;1;true;11.19;simple;"Description for Sample Product 567";https://picsum.photos/id/100/200/200;experience,food,travel
PROD568;SKU568;"Product 568";90;0;true;34.49;simple;"Description for Sample Product 568";https://picsum.photos/id/304/200/200;sport,experience,tech
PROD569;SKU569;"Product 569";18;0;false;89.75;simple;"Description for Sample Product 569";https://picsum.photos/id/123/200/200;sport,experience,food
PROD570;SKU570;"Product 570";99;1;true;77.62;simple;"Description for Sample Product 570";https://picsum.photos/id/73/200/200;sport,experience,tech
PROD571;SKU571;"Product 571";33;1;false;55.65;simple;"Description for Sample Product 571";https://picsum.photos/id/143/200/200;experience,food,tech
PROD572;SKU572;"Product 572";84;0;false;86.75;simple;"Description for Sample Product 572";https://picsum.photos/id/443/200/200;home,food,tech
PROD573;SKU573;"Product 573";93;1;false;83.80;simple;"Description for Sample Product 573";https://picsum.photos/id/441/200/200;home,food,travel
PROD574;SKU574;"Product 574";12;1;false;63.59;simple;"Description for Sample Product 574";https://picsum.photos/id/58/200/200;sport,experience,tech
PROD575;SKU575;"Product 575";37;0;false;33.54;simple;"Description for Sample Product 575";https://picsum.photos/id/407/200/200;home,food,travel
PROD576;SKU576;"Product 576";65;0;false;12.78;simple;"Description for Sample Product 576";https://picsum.photos/id/436/200/200;home,sport,experience
PROD577;SKU577;"Product 577";61;0;false;75.45;simple;"Description for Sample Product 577";https://picsum.photos/id/215/200/200;sport,food,tech
PROD578;SKU578;"Product 578";62;0;false;73.31;simple;"Description for Sample Product 578";https://picsum.photos/id/171/200/200;sport,food,tech
PROD579;SKU579;"Product 579";28;1;true;84.04;simple;"Description for Sample Product 579";https://picsum.photos/id/27/200/200;home,experience,tech
PROD580;SKU580;"Product 580";35;1;true;16.41;simple;"Description for Sample Product 580";https://picsum.photos/id/102/200/200;sport,food,tech
PROD581;SKU581;"Product 581";7;0;true;37.93;simple;"Description for Sample Product 581";https://picsum.photos/id/394/200/200;home,sport,tech
PROD582;SKU582;"Product 582";78;1;true;86.96;simple;"Description for Sample Product 582";https://picsum.photos/id/101/200/200;sport,experience,tech
PROD583;SKU583;"Product 583";67;0;true;44.09;simple;"Description for Sample Product 583";https://picsum.photos/id/277/200/200;home,sport,travel
PROD584;SKU584;"Product 584";9;1;true;35.13;simple;"Description for Sample Product 584";https://picsum.photos/id/200/200/200;experience,food,tech
PROD585;SKU585;"Product 585";16;1;true;52.05;simple;"Description for Sample Product 585";https://picsum.photos/id/408/200/200;experience,travel,tech
PROD586;SKU586;"Product 586";29;0;false;70.01;simple;"Description for Sample Product 586";https://picsum.photos/id/194/200/200;sport,food,travel
PROD587;SKU587;"Product 587";29;0;false;10.83;simple;"Description for Sample Product 587";https://picsum.photos/id/196/200/200;home,experience,food
PROD588;SKU588;"Product 588";86;0;false;31.98;simple;"Description for Sample Product 588";https://picsum.photos/id/424/200/200;home,sport,experience
PROD589;SKU589;"Product 589";21;1;false;37.14;simple;"Description for Sample Product 589";https://picsum.photos/id/388/200/200;sport,travel,tech
PROD590;SKU590;"Product 590";21;0;true;30.18;simple;"Description for Sample Product 590";https://picsum.photos/id/203/200/200;food,travel,tech
PROD591;SKU591;"Product 591";12;1;false;43.60;simple;"Description for Sample Product 591";https://picsum.photos/id/95/200/200;home,food,travel
PROD592;SKU592;"Product 592";92;0;true;95.72;simple;"Description for Sample Product 592";https://picsum.photos/id/9/200/200;home,food,travel
PROD593;SKU593;"Product 593";75;1;false;16.66;simple;"Description for Sample Product 593";https://picsum.photos/id/163/200/200;sport,experience,tech
PROD594;SKU594;"Product 594";40;1;true;50.65;simple;"Description for Sample Product 594";https://picsum.photos/id/111/200/200;experience,food,travel
PROD595;SKU595;"Product 595";57;1;true;35.93;simple;"Description for Sample Product 595";https://picsum.photos/id/243/200/200;sport,travel,tech
PROD596;SKU596;"Product 596";15;0;false;35.32;simple;"Description for Sample Product 596";https://picsum.photos/id/499/200/200;experience,food,travel
PROD597;SKU597;"Product 597";67;1;false;76.50;simple;"Description for Sample Product 597";https://picsum.photos/id/120/200/200;home,experience,food
PROD598;SKU598;"Product 598";67;0;true;53.42;simple;"Description for Sample Product 598";https://picsum.photos/id/303/200/200;home,food,tech
